batch_id,review_id,clause_id_final,clause_text,clause_text_normalized,split_source,sentiment_polarity_hint,same_aspect_mixed_flag,different_aspect_mixed_flag,keep_for_absa,need_human_review,llm_confidence,need_human_review_original,has_extended_flags,in_iaa_gold_sample,annotation_source,aspect_hint_llm,complaint_severity_llm,praise_type_llm,contains_green_signal_llm,hedge_type_llm,aspect_hint,complaint_severity,praise_type,contains_green_signal,hedge_type,aspect_hint_source,complaint_severity_source,praise_type_source,contains_green_signal_source,hedge_type_source,green_skepticism_detail_llm,extended_source_batch_id,split_x,pred_aspect,split_y,silver_aspect,silver_sentiment,pred_sentiment,pred_sentiment_raw,confidence
batch_072,64.1194,64.1194_c5,size to thì mình mong hạt được chất lượng,size to thì mình mong hạt được chất lượng,kept_43b,NEU,False,False,True,False,high,True,True,False,llm_extended,A2_label,none,product,False,wishful,A2_label,none,product,False,wishful,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_022,train,A1_product,train,A2_label,NEU,NEU,NEU,0.9916
batch_072,64.1194,64.1194_c8,thất vọng,thất vọng,kept_43b,NEG,False,False,True,False,high,True,True,True,human_gold_iaa_override,A1_product,strong,none,False,none,A1_product,moderate,none,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_096,train,A1_product,train,A1_product,NEG,NEG,NEG,0.9993
batch_072,64.1194,64.1194_c9,"vị của hạt cũng nhạt toẹt, không ngon như những loại maca mình từng ăn","vị của hạt cũng nhạt toẹt, không ngon như những loại maca mình từng ăn",kept_43b,NEG,False,False,True,False,high,True,True,False,llm_extended,A1_product,moderate,product,False,softener,A1_product,moderate,product,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_012,train,A1_product,train,A1_product,NEG,NEG,NEG,0.9992
batch_072,64.1194,64.1194_c10,shop đóng gói thùng hàng cũng rất hời hợt,shop đóng gói thùng hàng cũng rất hời hợt,kept_43b,NEG,False,False,True,False,high,True,True,False,llm_extended,A3_logistics,moderate,none,False,softener,A3_logistics,moderate,none,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_042,train,A3_logistics,train,A3_logistics,NEG,NEG,NEG,0.9938
batch_072,64.1194,64.1194_c16,chắc đây là lần đầu cũng như lần cuối mình đặt hàng của shop,chắc đây là lần đầu cũng như lần cuối mình đặt hàng của shop,kept_43b,NEG,False,False,True,False,high,True,True,False,llm_extended,A5_price,moderate,none,False,softener,A5_price,moderate,none,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_076,train,A5_price,train,A5_price,NEG,NEG,NEG,0.9956
batch_074,64.155,64.155_c1,ăn cũng tạm được,ăn cũng tạm được,kept_43b,NEU,False,False,True,False,high,False,True,False,llm_extended,A1_product,moderate,none,False,softener,A1_product,moderate,none,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_039,train,A1_product,train,A1_product,NEU,POS,POS,0.9704
batch_074,64.439,64.439_c2,"shop cân đủ khối lượng, trừ vỏ đi còn đúng 500g mỗi túi","shop cân đủ khối lượng, trừ vỏ đi còn đúng 500g mỗi túi",kept_43b,POS,False,False,True,False,high,False,True,True,human_gold_iaa,A4_service,strong,service,False,none,A4_service,strong,service,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_012,train,A4_service,train,A4_service,POS,NEG,NEG,0.6156
batch_074,64.439,64.439_c3,hạt thì có hạt to nhỏ lẫn nhau,hạt thì có hạt to nhỏ lẫn nhau,kept_43b,NEU,False,False,True,False,high,False,True,True,human_gold_iaa,A1_product,none,none,False,none,A1_product,none,none,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_030,train,A1_product,train,A1_product,NEU,NEG,NEG,0.9957
batch_074,64.439,64.439_c4,"trên bao bì shop tick luôn loại size mà mang tặng thì hơi kì nếu mua loại nhỏ chẳng hạn, shop có thể note tạm ở đâu khác","trên bao bì shop tick luôn loại size mà mang tặng thì hơi kì nếu mua loại nhỏ chẳng hạn, shop có thể note tạm ở đâu khác",merged_llm,NEG,False,False,True,False,high,False,True,True,human_gold_iaa_override,A2_label,moderate,none,False,conditional,A4_service,mild,none,False,conditional,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_001,train,A4_service,train,A4_service,NEG,NEU,NEU,0.9963
batch_074,64.439,64.439_c6,nhưng thấy đóng gói cũng ok,nhưng thấy đóng gói cũng ok,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A3_logistics,moderate,product,False,softener,A3_logistics,moderate,product,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_006,train,A3_logistics,train,A3_logistics,POS,POS,POS,0.998
batch_074,64.439,64.439_c7,có tên công ty rõ ràng,có tên công ty rõ ràng,kept_43b,POS,False,False,True,False,high,False,True,True,human_gold_iaa_override,A1_product,none,product,False,none,A2_label,none,product,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_022,train,A2_label,train,A2_label,POS,POS,POS,0.9946
batch_077,65.787,65.787_c1,gia ca phai chang,gia ca phai chang,resplit_llm,POS,False,False,True,False,high,False,True,True,human_gold_iaa,A5_price,none,value,False,none,A5_price,none,value,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_036,train,A5_price,train,A5_price,POS,NEU,NEU,0.9901
batch_077,65.787,65.787_c2,chat luong đỉnh của chop nha,chat luong đỉnh của chop nha,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_062,train,A1_product,train,A1_product,POS,POS,POS,0.9996
batch_077,67.1058,67.1058_c1,"ăn dai dai như thạch rau câu,","ăn dai dai như thạch rau câu,",resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_030,train,A1_product,train,A1_product,POS,NEG,NEG,0.9942
batch_077,67.1058,67.1058_c2,"ai giảm cân nên ăn,","ai giảm cân nên ăn,",resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,wishful,A1_product,none,product,False,wishful,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_078,train,A1_product,train,A1_product,POS,POS,POS,0.8828
batch_077,67.1058,67.1058_c3,"nấu bún, xào, trộn đều được","nấu bún, xào, trộn đều được",resplit_llm,POS,False,False,True,False,high,False,True,True,human_gold_iaa,A1_product,none,product,False,none,A1_product,none,product,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_093,train,A1_product,train,A1_product,POS,POS,POS,0.9098
batch_077,67.1369,67.1369_c2,vừa ít calo,vừa ít calo,resplit_llm,POS,False,False,True,False,high,False,True,True,human_gold_iaa_override,A1_product,none,product,False,none,A1_product,none,product,True,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_012,train,A1_product,train,A1_product,POS,POS,POS,0.9992
batch_077,67.1369,67.1369_c3,vừa dễ ăn,vừa dễ ăn,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_034,train,A1_product,train,A1_product,POS,POS,POS,0.9997
batch_077,67.1369,67.1369_c4,mỗi lần ăn mì nưa thì mình lại ăn được nhiều thức ăn hơn,mỗi lần ăn mì nưa thì mình lại ăn được nhiều thức ăn hơn,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_059,train,A1_product,train,A1_product,POS,POS,POS,0.9937
batch_078,67.1575,67.1575_c1,hàng đầy đủ,hàng đầy đủ,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_050,train,A3_logistics,train,A1_product,POS,POS,POS,0.9988
batch_078,67.1575,67.1575_c2,đúng chủng loại,đúng chủng loại,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_031,train,A1_product,train,A1_product,POS,POS,POS,0.9985
batch_078,67.1615,67.1615_c1,1 gói 240g nặng nước,1 gói 240g nặng nước,resplit_llm,NEU,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,none,False,none,A1_product,none,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_005,train,A1_product,train,A1_product,NEU,NEG,NEG,0.9905
batch_078,67.1615,67.1615_c2,số lượng mì phù hợp cho 1 người ăn 1 bữa,số lượng mì phù hợp cho 1 người ăn 1 bữa,resplit_llm,POS,False,False,True,False,high,False,True,True,human_gold_iaa_override,A3_logistics,none,product,False,none,A1_product,none,product,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_010,train,A1_product,train,A1_product,POS,NEU,NEU,0.9765
batch_078,67.183,67.183_c1,món dễ ăn,món dễ ăn,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_098,train,A1_product,train,A1_product,POS,POS,POS,0.9996
batch_078,67.183,67.183_c2,dễ làm,dễ làm,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_106,train,A1_product,train,A1_product,POS,POS,POS,0.9996
batch_078,67.2059,67.2059_c1,hàng đã mua nhiều lần,hàng đã mua nhiều lần,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_007,train,A1_product,train,A1_product,POS,POS,POS,0.9985
batch_078,67.2059,67.2059_c2,lần này vẫn đủ số lượng,lần này vẫn đủ số lượng,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_083,train,A1_product,train,A1_product,POS,POS,POS,0.9994
batch_080,67.2528,67.2528_c1,"hương vị:hăng, đậm vị hoá học, khó uống lắm","hương vị:hăng, đậm vị hoá học, khó uống lắm",resplit_llm,NEG,False,False,True,False,high,False,True,False,llm_extended,A1_product,moderate,none,False,none,A1_product,moderate,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_059,train,A1_product,train,A1_product,NEG,NEG,NEG,0.9934
batch_080,67.2529,67.2529_c1,hangg đúng với mô tả,hangg đúng với mô tả,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A2_label,none,product,False,none,A2_label,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_031,train,A2_label,train,A2_label,POS,POS,POS,0.9986
batch_080,67.2575,67.2575_c1,hàng okelaa,hàng okelaa,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_112,train,A1_product,train,A1_product,POS,POS,POS,0.9997
batch_080,67.2575,67.2575_c2,lần sau sẽ mua tiếpp,lần sau sẽ mua tiếpp,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,wishful,A1_product,none,product,False,wishful,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_049,train,A1_product,train,A1_product,POS,POS,POS,0.9997
batch_080,67.2677,67.2677_c1,"lần đầu ăn mấy loại này, mong sẽ giảm được cân ăn tết, mục tiêu là 43 cân","lần đầu ăn mấy loại này, mong sẽ giảm được cân ăn tết, mục tiêu là 43 cân",kept_43b,NEU,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,none,False,wishful,A1_product,none,none,False,wishful,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_067,train,A1_product,train,A1_product,NEU,POS,POS,0.8636
batch_084,68.841,68.841_c1,mình rất ít khi review nhưng nay phải thực sự lên tiếng vì hàng không như quảng cáo,mình rất ít khi review nhưng nay phải thực sự lên tiếng vì hàng không như quảng cáo,merged_llm,NEG,False,False,True,False,high,False,True,False,llm_extended,A2_label,moderate,none,False,none,A2_label,moderate,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_058,train,A2_label,train,A2_label,NEG,NEG,NEG,0.9995
batch_084,68.841,68.841_c2,công ty onfod còn sai chính tả nữa thật hối hận khi mua shop này nhưng bán hàng của công ty khác nhãn hiệu khác,công ty onfod còn sai chính tả nữa thật hối hận khi mua shop này nhưng bán hàng của công ty khác nhãn hiệu khác,merged_llm,NEG,False,False,True,False,high,False,True,False,llm_extended,A4_service,moderate,none,False,softener,A4_service,moderate,none,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_052,train,A4_service,train,A4_service,NEG,NEG,NEG,0.9987
batch_084,68.841,68.841_c3,"hàng dong gói thủ công, bao bì túi bóng trắng sơ sài","hàng dong gói thủ công, bao bì túi bóng trắng sơ sài",resplit_llm,NEG,False,False,True,False,high,False,True,False,llm_extended,A2_label,moderate,none,False,none,A2_label,moderate,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_062,train,A2_label,train,A2_label,NEG,NEG,NEG,0.9995
batch_084,68.841,68.841_c4,"mua 3 gói thì 2 gói có 11 gói nhỏ, 1 gói có 12 gói to, trong từng gói nhỏ có gói 2 bánh, có gói 3 bánh","mua 3 gói thì 2 gói có 11 gói nhỏ, 1 gói có 12 gói to, trong từng gói nhỏ có gói 2 bánh, có gói 3 bánh",merged_llm,NEG,False,False,True,False,high,False,True,False,llm_extended,A1_product,moderate,none,False,none,A1_product,moderate,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_084,train,A3_logistics,train,A1_product,NEG,NEU,NEU,0.882
batch_084,68.841,68.841_c5,"hương vị thì không ngon, rong biển đắng ngắt","hương vị thì không ngon, rong biển đắng ngắt",kept_43b,NEG,False,False,True,False,high,False,True,True,human_gold_iaa_override,A1_product,moderate,product,True,none,A1_product,moderate,product,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_055,train,A1_product,train,A1_product,NEG,NEG,NEG,0.9992
batch_084,68.841,68.841_c6,quảng cáo là hàng hữu cơ đạt tiêu chuẩn nhưng chắc chắn không phải,quảng cáo là hàng hữu cơ đạt tiêu chuẩn nhưng chắc chắn không phải,merged_llm,NEG,False,False,True,False,high,True,True,True,human_gold_iaa_override,A5_price,moderate,none,True,softener,A2_label,moderate,none,True,softener,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,quảng cáo là hàng hữu cơ đạt tiêu chuẩn nhưng chắc chắn không phải,batch_ext_097,train,A2_label,train,A2_label,NEG,NEG,NEG,0.7344
batch_085,69.1181,69.1181_c2,giao cũng nhanh,giao cũng nhanh,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A3_logistics,moderate,logistics,False,softener,A3_logistics,moderate,logistics,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_086,train,A3_logistics,train,A3_logistics,POS,POS,POS,0.9997
batch_085,69.1181,69.1181_c3,đóng gói cẩn thận,đóng gói cẩn thận,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A3_logistics,none,logistics,False,none,A3_logistics,none,logistics,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_048,train,A3_logistics,train,A3_logistics,POS,POS,POS,0.9994
batch_085,69.1181,69.1181_c4,đúng hàng,đúng hàng,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_023,train,A1_product,train,A1_product,POS,POS,POS,0.999
batch_085,69.1181,69.1181_c5,sử dụng ok mình sẽ ủng hộ tiếp EMOJI_POS EMOJI_POS...,sử dụng ok mình sẽ ủng hộ tiếp emoji_pos emoji_pos...,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_111,train,A1_product,train,A1_product,POS,POS,POS,0.9993
batch_085,69.141,69.141_c1,hương vị:dễ uống,hương vị:dễ uống,resplit_llm,POS,False,False,True,False,high,True,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_059,train,A1_product,train,A1_product,POS,POS,POS,0.9983
batch_085,69.141,69.141_c3,"trong quá trình dùng, có xuất hiện nhiều mụn nhỏ trong khoảng 1 tuần","trong quá trình dùng, có xuất hiện nhiều mụn nhỏ trong khoảng 1 tuần",kept_43b,NEG,False,False,True,False,high,True,True,False,llm_extended,A1_product,moderate,none,False,none,A1_product,moderate,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_022,train,A1_product,train,A1_product,NEG,NEG,NEG,0.9989
batch_085,69.141,69.141_c5,cơ thể vẫn bị táo bón và đầy hơi,cơ thể vẫn bị táo bón và đầy hơi,resplit_llm,NEG,False,False,True,False,high,True,True,False,llm_extended,A1_product,moderate,none,False,softener,A1_product,moderate,none,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_115,train,A1_product,train,A1_product,NEG,NEG,NEG,0.995
batch_085,69.141,69.141_c6,chưa thấy hiệu quả giảm cân tăng 1 không,chưa thấy hiệu quả giảm cân tăng 1 không,resplit_llm,NEG,False,False,True,False,high,True,True,False,llm_extended,A4_service,moderate,none,False,none,A4_service,moderate,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_031,train,A4_service,train,A4_service,NEG,NEU,NEU,0.995
batch_085,69.141,69.141_c7,không thể thay thế bữa ăn nhẹ,không thể thay thế bữa ăn nhẹ,resplit_llm,NEG,False,False,True,False,high,True,True,False,llm_extended,A1_product,moderate,none,False,none,A1_product,moderate,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_091,train,A1_product,train,A1_product,NEG,NEG,NEG,0.9889
batch_085,69.141,69.141_c8,chỉ giúp chống đói tạm thời trong khoảng 30 phút,chỉ giúp chống đói tạm thời trong khoảng 30 phút,resplit_llm,NEU,False,False,True,False,high,True,True,False,llm_extended,A1_product,mild,none,False,softener,A1_product,mild,none,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_066,train,A1_product,train,A1_product,NEU,NEG,NEG,0.8922
batch_085,69.141,69.141_c9,lưu ý: cần khuấy đều khi pha để tránh vón cục sản phẩm cực dễ vón,lưu ý: cần khuấy đều khi pha để tránh vón cục sản phẩm cực dễ vón,resplit_llm,NEG,False,False,True,False,high,True,True,False,llm_extended,A1_product,moderate,none,False,none,A1_product,moderate,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_051,train,A1_product,train,A1_product,NEG,NEU,NEU,0.6088
batch_085,69.141,69.141_c10,hạt không nở đều,hạt không nở đều,resplit_llm,NEG,False,False,True,False,high,True,True,False,llm_extended,A1_product,moderate,none,False,none,A1_product,moderate,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_068,train,A1_product,train,A1_product,NEG,NEG,NEG,0.9956
batch_085,69.141,69.141_c12,"có hiện tương mọc mầm hạt chia chưa được sấy kĩ ,hàng kém","có hiện tương mọc mầm hạt chia chưa được sấy kĩ ,hàng kém",resplit_llm,NEG,False,False,True,False,high,True,True,True,human_gold_iaa,A1_product,strong,none,False,none,A1_product,strong,none,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_060,train,A1_product,train,A1_product,NEG,NEG,NEG,0.9996
batch_085,69.17,69.17_c1,mua nhiều lần rồi,mua nhiều lần rồi,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_109,train,A1_product,train,A1_product,POS,POS,POS,0.9992
batch_085,69.17,69.17_c2,shop giao hàng rất tốt,shop giao hàng rất tốt,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A3_logistics,none,product,False,none,A3_logistics,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_076,train,A3_logistics,train,A3_logistics,POS,POS,POS,0.9996
batch_085,69.17,69.17_c3,hạt nở đều,hạt nở đều,kept_43b,POS,False,False,True,False,high,True,True,True,human_gold_iaa,A1_product,none,product,False,none,A1_product,none,product,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_039,train,A1_product,train,A1_product,POS,POS,POS,0.9956
batch_085,69.17,69.17_c4,pha với nhiều loại bột uống giảm cân đẹp da,pha với nhiều loại bột uống giảm cân đẹp da,kept_43b,NEU,False,False,True,False,high,True,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_008,train,A1_product,train,A1_product,NEU,POS,POS,0.9997
batch_085,69.17,69.17_c5,yaour sinh tố rau trộn cần tây đều có thể bỏ vào,yaour sinh tố rau trộn cần tây đều có thể bỏ vào,kept_43b,NEU,False,False,True,False,high,True,True,False,llm_extended,A1_product,none,none,False,none,A1_product,none,none,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_013,train,A1_product,train,A1_product,NEU,POS,POS,0.9996
batch_085,69.17,69.17_c6,tiện lợi,tiện lợi,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A5_price,moderate,value,False,none,A5_price,moderate,value,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_111,train,A5_price,train,A5_price,POS,POS,POS,0.9996
batch_085,69.17,69.17_c7,dễ pha,dễ pha,kept_43b,POS,False,False,True,False,high,True,True,True,human_gold_iaa,A1_product,none,product,False,none,A1_product,none,product,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_067,train,A1_product,train,A1_product,POS,POS,POS,0.9989
batch_085,69.17,69.17_c8,uống ngon,uống ngon,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_103,train,A1_product,train,A1_product,POS,POS,POS,0.9994
batch_085,69.17,69.17_c9,nhanh gọn lẹ,nhanh gọn lẹ,kept_43b,POS,False,False,True,False,high,True,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_014,train,A1_product,train,A1_product,POS,POS,POS,0.9808
batch_085,69.1764,69.1764_c1,gói hàng kĩ lắm luôn,gói hàng kĩ lắm luôn,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A3_logistics,none,product,False,none,A3_logistics,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_026,train,A3_logistics,train,A3_logistics,POS,POS,POS,0.9998
batch_085,69.1764,69.1764_c2,nên mua nhe mọi ngườii ơii,nên mua nhe mọi ngườii ơii,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,wishful,A1_product,none,product,False,wishful,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_054,train,A1_product,train,A1_product,POS,POS,POS,0.9998
batch_086,69.2205,69.2205_c1,"nở cũng nhanh ghê ,","nở cũng nhanh ghê ,",resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,moderate,product,False,softener,A1_product,moderate,product,False,softener,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_030,train,A1_product,train,A1_product,POS,POS,POS,0.9517
batch_086,69.2205,69.2205_c2,"được nhaa,","được nhaa,",resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_077,train,A1_product,train,A1_product,POS,POS,POS,0.9983
batch_086,69.2205,69.2205_c3,ngâm ấm thì nở nhanh á 15p nở nhìu ruig,ngâm ấm thì nở nhanh á 15p nở nhìu ruig,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_071,train,A1_product,train,A1_product,POS,POS,POS,0.7895
batch_087,69.2721,69.2721_c2,hương vị:ko có,hương vị:ko có,resplit_llm,NEG,False,False,True,True,low,True,True,False,llm_extended_tier1,A1_product,moderate,none,False,none,A1_product,moderate,none,False,none,llm_extended_tier1,llm_extended_tier1,llm_extended_tier1,llm_extended_tier1,llm_extended_tier1,,batch_ext_001,train,A1_product,train,A1_product,NEG,NEU,NEU,0.9716
batch_087,69.2848,69.2848_c2,đúng mẫu và đúng sản phẩm đã đặt,đúng mẫu và đúng sản phẩm đã đặt,resplit_llm,POS,False,False,True,False,high,False,True,False,llm_extended,A5_price,moderate,value,False,none,A5_price,moderate,value,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_109,train,A5_price,train,A5_price,POS,POS,POS,0.9996
batch_087,69.599,69.599_c2,shop giao hàng rất tốt,shop giao hàng rất tốt,kept_43b,POS,False,False,True,False,high,False,True,True,human_gold_iaa_override,A3_logistics,none,product,False,none,A3_logistics,none,logistics,False,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_103,train,A3_logistics,train,A3_logistics,POS,POS,POS,0.9996
batch_087,69.599,69.599_c3,hạt nở đều,hạt nở đều,kept_43b,POS,False,False,True,False,high,False,True,False,llm_extended,A1_product,none,product,False,none,A1_product,none,product,False,none,llm_extended,llm_extended,llm_extended,llm_extended,llm_extended,,batch_ext_040,train,A1_product,train,A1_product,POS,POS,POS,0.9956
batch_087,69.599,69.599_c4,pha với nhiều loại bột uống giảm cân đẹp da,pha với nhiều loại bột uống giảm cân đẹp da,kept_43b,POS,False,False,True,False,high,False,True,True,human_gold_iaa_override,A1_product,none,product,False,none,A1_product,none,product,True,none,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,human_gold_iaa,,batch_ext_003,train,A1_product,train,A1_product,POS,POS,POS,0.9997
